hash,count
2975,2
2976,0
2977,0
2978,2
2979,1
2980,0
2981,1
2982,0
2983,0
2984,0
2985,0
2986,0
2987,0
2988,1
2989,0
2990,1
2991,2
2992,1
2993,0
2994,1
2995,0
2996,1
2997,0
2998,0
2999,0
3000,0
3001,0
3002,1
3003,2
3004,1
3005,0
3006,1
3007,2
3008,1
3009,1
3010,0
3011,1
3012,0
3013,0
3014,0
3015,1
3016,0
3017,0
3018,1
3019,1
3020,1
3021,2
3022,1
3023,0
3024,2
3025,0
3026,3
3027,2
3028,2
3029,0
3030,0
3031,1
3032,0
3033,0
3034,0
3035,1
3036,0
3037,1
3038,2
3039,1
3040,4
3041,1
3042,2
3043,2
3044,0
3045,0
3046,0
3047,1
3048,2
3049,1
3050,1
3051,0
3052,0
3053,0
3054,1
3055,2
3056,1
3057,2
3058,0
3059,0
3060,0
3061,1
3062,1
3063,1
3064,1
3065,0
3066,0
3067,2
3068,2
3069,0
3070,1
3071,0
3072,2
3073,0
3074,0
3075,0
3076,2
3077,1
3078,0
3079,3
3080,0
3081,0
3082,0
3083,0
3084,1
3085,1
3086,2
3087,1
3088,1
3089,0
3090,0
3091,0
3092,0
3093,0
3094,0
3095,0
3096,0
3097,0
3098,1
3099,2
3100,0
3101,1
3102,0
3103,1
3104,0
3105,1
3106,0
3107,0
3108,1
3109,0
3110,0
3111,1
3112,2
3113,1
3114,0
3115,0
3116,3
3117,1
3118,0
3119,0
3120,2
3121,0
3122,3
3123,1
3124,4
3125,0
3126,0
3127,1
3128,0
3129,2
3130,0
3131,2
3132,0
3133,0
3134,0
3135,0
3136,0
3137,0
3138,2
3139,1
3140,0
3141,1
3142,0
3143,0
3144,1
3145,0
3146,0
3147,0
3148,0
3149,1
3150,1
3151,1
3152,0
3153,1
3154,1
3155,1
3156,1
3157,0
3158,0
3159,2
3160,0
3161,1
3162,0
3163,1
3164,1
3165,1
3166,1
3167,2
3168,0
3169,1
3170,0
3171,1
3172,1
3173,0
3174,0
3175,0
3176,0
3177,0
3178,1
3179,0
3180,1
3181,0
3182,0
3183,1
3184,0
3185,0
3186,0
3187,0
3188,1
3189,0
3190,1
3191,0
3192,0
3193,1
3194,2
3195,0
3196,2
3197,0
3198,0
3199,0
3200,1
3201,1
3202,3
3203,0
3204,1
3205,1
3206,0
3207,0
3208,1
3209,1
3210,1
3211,0
3212,1
3213,0
3214,0
3215,0
3216,2
3217,2
3218,1
3219,3
3220,1
3221,1
3222,1
3223,0
3224,0
3225,0
3226,0
3227,1
3228,0
3229,1
3230,1
3231,1
3232,1
3233,1
3234,1
3235,0
3236,1
3237,2
3238,1
3239,3
3240,0
3241,1
3242,1
3243,0
3244,0
3245,2
3246,0
3247,1
3248,0
3249,0
3250,5
3251,0
3252,0
3253,0
3254,1
3255,1
3256,1
3257,1
3258,1
3259,0
3260,1
3261,1
3262,2
3263,0
3264,0
3265,0
3266,1
3267,1
3268,1
3269,0
3270,0
3271,1
3272,1
3273,0
3274,1
3275,0
3276,1
3277,1
3278,0
3279,1
3280,1
3281,1
3282,0
3283,1
3284,1
3285,0
3286,0
3287,0
3288,1
3289,0
3290,0
3291,0
3292,2
3293,0
3294,0
3295,0
3296,0
3297,1
3298,2
3299,1
3300,1
3301,1
3302,3
3303,1
3304,1
3305,0
3306,1
3307,1
3308,0
3309,0
3310,3
3311,2
3312,0
3313,0
3314,0
3315,1
3316,1
3317,1
3318,1
3319,0
3320,0
3321,2
3322,1
3323,1
3324,1
3325,0
3326,1
3327,1
3328,2
3329,0
3330,0
3331,1
3332,1
3333,0
3334,1
3335,1
3336,2
3337,2
3338,0
3339,0
3340,1
3341,2
3342,1
3343,1
3344,1
3345,1
3346,0
3347,0
3348,0
3349,1
3350,0
3351,1
3352,1
3353,1
3354,1
3355,2
3356,1
3357,0
3358,0
3359,1
3360,2
3361,0
3362,0
3363,1
3364,2
3365,0
3366,2
3367,0
3368,2
3369,0
3370,2
3371,0
3372,3
3373,1
3374,1
3375,0
3376,1
3377,2
3378,2
3379,1
3380,1
3381,2
3382,1
3383,0
3384,0
3385,0
3386,1
3387,2
3388,0
3389,0
3390,2
3391,1
3392,1
3393,0
3394,0
3395,0
3396,1
3397,0
3398,1
3399,1
3400,1
3401,2
3402,0
3403,0
3404,2
3405,0
3406,1
3407,0
3408,1
3409,0
3410,0
3411,2
3412,2
3413,0
3414,0
3415,0
3416,0
3417,1
3418,0
3419,0
3420,1
3421,1
3422,1
3423,0
3424,0
3425,1
3426,0
3427,1
3428,1
3429,2
3430,0
3431,2
3432,0
3433,1
3434,1
3435,0
3436,1
3437,0
3438,1
3439,0
3440,0
3441,1
3442,2
3443,0
3444,0
3445,0
3446,3
3447,0
3448,0
3449,0
3450,0
3451,0
3452,0
3453,2
3454,1
3455,0
3456,0
3457,1
3458,1
3459,2
3460,2
3461,0
3462,0
3463,0
3464,1
3465,1
3466,1
3467,1
3468,2
3469,1
3470,0
3471,0
3472,0
3473,0
3474,0
3475,1
3476,1
3477,2
3478,0
3479,2
3480,0
3481,1
3482,0
3483,0
3484,2
3485,1
3486,1
3487,1
3488,1
3489,0
3490,0
3491,1
3492,1
3493,0
3494,0
3495,0
3496,1
3497,0
3498,1
3499,1
3500,0
3501,1
3502,0
3503,2
3504,0
3505,0
3506,1
3507,1
3508,0
3509,2
3510,3
3511,0
3512,0
3513,0
3514,2
3515,0
3516,0
3517,1
3518,1
3519,2
3520,0
3521,0
3522,4
3523,0
3524,0
3525,3
3526,0
3527,0
3528,0
3529,1
3530,0
3531,2
3532,1
3533,1
3534,1
3535,0
3536,1
3537,0
3538,0
3539,2
3540,0
3541,2
3542,1
3543,0
3544,0
3545,1
3546,4
3547,1
3548,0
3549,0
3550,0
3551,0
3552,1
3553,2
3554,0
3555,0
3556,1
3557,0
3558,0
3559,0
3560,0
3561,0
3562,0
3563,1
3564,0
3565,1
3566,2
3567,2
3568,0
3569,1
3570,0
3571,1
3572,2
3573,0
3574,0
3575,1
3576,0
3577,1
3578,0
3579,0
3580,2
3581,2
3582,0
3583,1
3584,2
3585,1
3586,1
3587,1
3588,0
3589,0
3590,2
3591,2
3592,1
3593,0
3594,2
3595,0
3596,0
3597,1
3598,0
3599,0
3600,1
3601,1
3602,1
3603,0
3604,0
3605,1
3606,0
3607,0
3608,2
3609,0
3610,1
3611,0
3612,1
3613,0
3614,1
3615,0
3616,2
3617,0
3618,0
3619,1
3620,0
3621,1
3622,0
3623,0
3624,1
3625,0
3626,0
3627,0
3628,1
3629,1
3630,0
3631,0
3632,0
3633,0
3634,1
3635,2
3636,0
3637,0
3638,0
3639,0
3640,2
3641,0
3642,0
3643,0
3644,0
3645,1
3646,0
3647,1
3648,0
3649,1
3650,1
3651,0
3652,0
3653,1
3654,2
3655,0
3656,0
3657,2
3658,0
3659,1
3660,0
3661,0
3662,2
3663,0
3664,1
3665,0
3666,2
3667,1
3668,0
3669,1
3670,2
3671,1
3672,0
3673,1
3674,1
3675,2
3676,1
3677,0
3678,0
3679,0
3680,0
3681,1
3682,1
3683,0
3684,1
3685,2
3686,1
3687,0
3688,0
3689,1
3690,0
3691,0
3692,0
3693,0
3694,1
3695,0
3696,0
3697,0
3698,2
3699,0
3700,0
3701,2
3702,1
3703,0
3704,1
3705,0
3706,0
3707,0
3708,0
3709,1
3710,0
3711,1
3712,2
3713,0
3714,2
3715,0
3716,0
3717,0
3718,2
3719,1
3720,1
3721,0
3722,0
3723,0
3724,0
3725,0
3726,0
3727,3
3728,0
3729,1
3730,0
3731,1
3732,0
3733,0
3734,1
3735,0
3736,0
3737,0
3738,1
3739,0
3740,0
3741,1
3742,0
3743,0
3744,1
3745,0
3746,0
3747,0
3748,1
3749,2
3750,1
3751,1
3752,1
3753,1
3754,2
3755,0
3756,0
3757,0
3758,0
3759,1
3760,1
3761,2
3762,2
3763,0
3764,0
3765,3
3766,0
3767,2
3768,4
3769,0
3770,0
3771,2
3772,1
3773,1
3774,0
3775,1
3776,1
3777,2
3778,3
3779,0
3780,0
3781,0
3782,2
3783,1
3784,0
3785,0
3786,0
3787,2
3788,0
3789,0
3790,1
3791,0
3792,0
3793,2
3794,0
3795,3
3796,1
3797,0
3798,0
3799,1
3800,3
3801,1
3802,1
3803,2
3804,1
3805,1
3806,1
3807,0
3808,1
3809,0
3810,1
3811,1
3812,3
3813,0
3814,1
3815,1
3816,1
3817,0
3818,3
3819,2
3820,0
3821,0
3822,1
3823,2
3824,0
3825,0
3826,0
3827,0
3828,0
3829,0
3830,1
3831,1
3832,0
3833,2
3834,2
3835,0
3836,0
3837,2
3838,2
3839,0
3840,1
3841,2
3842,1
3843,0
3844,1
3845,0
3846,0
3847,0
3848,1
3849,0
3850,0
3851,1
3852,0
3853,0
3854,0
3855,0
3856,0
3857,0
3858,1
3859,1
3860,1
3861,0
3862,0
3863,0
3864,2
3865,1
3866,0
3867,0
3868,0
3869,1
3870,0
3871,1
3872,0
3873,2
3874,1
3875,0
3876,1
3877,1
3878,1
3879,0
3880,0
3881,1
3882,0
3883,0
3884,2
3885,0
3886,0
3887,0
3888,0
3889,0
3890,2
3891,1
3892,1
3893,1
3894,0
3895,1
3896,0
3897,0
3898,1
3899,0
3900,1
3901,0
3902,0
3903,0
3904,0
3905,0
3906,0
3907,2
3908,0
3909,0
3910,1
3911,1
3912,0
3913,1
3914,2
3915,1
3916,1
3917,1
3918,0
3919,0
3920,0
3921,0
3922,0
3923,0
3924,0
3925,1
3926,0
3927,0
3928,0
3929,0
3930,0
3931,1
3932,1
3933,0
3934,1
3935,1
3936,0
3937,0
3938,1
3939,1
3940,1
3941,1
3942,0
3943,0
3944,2
3945,3
3946,0
3947,0
3948,0
3949,1
3950,1
3951,1
3952,0
3953,1
3954,0
3955,0
3956,0
3957,4
3958,1
3959,0
3960,1
3961,1
3962,2
3963,1
3964,0
3965,0
3966,3
3967,0
3968,0
3969,2
3970,0
3971,1
3972,1
3973,1
3974,1
3975,0
3976,1
3977,0
3978,0
3979,1
3980,1
3981,1
3982,0
3983,0
3984,1
3985,1
3986,1
3987,2
3988,0
3989,0
3990,1
3991,0
3992,1
3993,0
3994,0
3995,0
3996,0
3997,0
3998,0
3999,0
4000,0
4001,0
4002,0
4003,0
4004,0
4005,1
4006,0
4007,0
4008,0
4009,0
4010,0
4011,0
4012,1
4013,0
4014,2
4015,0
4016,0
4017,2
4018,0
4019,1
4020,0
4021,0
4022,1
4023,2
4024,0
4025,0
4026,0
4027,1
4028,1
4029,0
4030,1
4031,1
4032,1
4033,0
4034,0
4035,1
4036,0
4037,1
4038,1
4039,1
4040,0
4041,1
4042,1
4043,0
4044,1
4045,1
4046,0
4047,0
4048,1
4049,0
4050,1
4051,0
4052,0
4053,1
4054,0
4055,0
4056,1
4057,1
4058,1
4059,0
4060,0
4061,0
4062,1
4063,2
4064,0
4065,2
4066,0
4067,2
4068,0
4069,2
4070,1
4071,0
4072,0
4073,1
4074,0
4075,4
4076,2
4077,1
4078,0
4079,0
4080,0
4081,0
4082,1
4083,2
4084,0
4085,0
4086,0
4087,0
4088,0
4089,0
4090,1
4091,0
4092,2
4093,0
4094,1
4095,0
4096,1
4097,0
4098,0
4099,0
4100,0
4101,1
4102,0
4103,0
4104,0
4105,1
4106,1
4107,2
4108,1
4109,1
4110,1
4111,1
4112,0
4113,0
4114,0
4115,0
4116,0
4117,0
4118,0
4119,1
4120,0
4121,1
4122,1
4123,0
4124,0
4125,2
4126,0
4127,0
4128,1
4129,0
4130,2
4131,1
4132,1
4133,1
4134,2
4135,1
4136,1
4137,0
4138,0
4139,2
4140,0
4141,0
4142,1
4143,1
4144,0
4145,0
4146,1
4147,0
4148,0
4149,2
4150,1
4151,0
4152,1
4153,0
4154,0
4155,1
4156,3
4157,0
4158,2
4159,0
4160,0
4161,1
4162,1
4163,1
4164,1
4165,0
4166,1
4167,0
4168,1
4169,0
4170,0
4171,0
4172,1
4173,1
4174,0
4175,0
4176,0
4177,0
4178,1
4179,0
4180,3
4181,2
4182,0
4183,0
4184,2
4185,1
4186,0
4187,2
4188,0
4189,1
4190,2
4191,3
4192,1
4193,0
4194,1
4195,0
4196,0
4197,1
4198,1
4199,2
4200,1
4201,0
4202,0
4203,0
4204,0
4205,1
4206,2
4207,1
4208,0
4209,2
4210,1
4211,1
4212,0
4213,0
4214,0
4215,0
4216,1
4217,3
4218,1
4219,0
4220,0
4221,2
4222,0
4223,2
4224,0
4225,1
4226,0
4227,2
4228,1
4229,0
4230,0
4231,1
4232,1
4233,0
4234,0
4235,0
4236,1
4237,0
4238,1
4239,1
4240,0
4241,1
4242,3
4243,0
4244,0
4245,1
4246,1
4247,0
4248,0
4249,2
4250,1
4251,1
4252,0
4253,0
4254,0
4255,0
4256,0
4257,1
4258,2
4259,0
4260,1
4261,1
4262,1
4263,0
4264,1
4265,0
4266,0
4267,0
4268,0
4269,2
4270,0
4271,0
4272,0
4273,2
4274,0
4275,0
4276,0
4277,0
4278,0
4279,3
4280,0
4281,3
4282,0
4283,0
4284,1
4285,0
4286,0
4287,0
4288,0
4289,0
4290,0
4291,1
4292,0
4293,2
4294,0
4295,0
4296,0
4297,1
4298,0
4299,0
4300,1
4301,1
4302,0
4303,0
4304,0
4305,0
4306,1
4307,1
4308,1
4309,3
4310,1
4311,1
4312,0
4313,1
4314,0
4315,1
4316,0
4317,0
4318,0
4319,0
4320,0
4321,0
4322,0
4323,0
4324,0
4325,0
4326,1
4327,0
4328,1
4329,0
4330,0
4331,1
4332,1
4333,1
4334,3
4335,1
4336,1
4337,0
4338,0
4339,0
4340,0
4341,1
4342,0
4343,0
4344,0
4345,0
4346,0
4347,1
4348,0
4349,2
4350,1
4351,0
4352,0
4353,0
4354,0
4355,0
4356,0
4357,3
4358,0
4359,0
4360,1
4361,0
4362,1
4363,0
4364,2
4365,2
4366,0
4367,0
4368,1
4369,1
4370,0
4371,1
4372,0
4373,0
4374,0
4375,0
4376,0
4377,0
4378,0
4379,1
4380,1
4381,2
4382,2
4383,0
4384,0
4385,0
4386,0
4387,0
4388,0
4389,2
4390,0
4391,0
4392,0
4393,2
4394,1
4395,1
4396,1
4397,2
4398,0
4399,0
4400,0
4401,0
4402,0
4403,0
4404,3
4405,0
4406,1
4407,1
4408,0
4409,0
4410,0
4411,0
4412,0
4413,0
4414,0
4415,4
4416,0
4417,0
4418,1
4419,2
4420,0
4421,0
4422,1
4423,1
4424,1
4425,0
4426,0
4427,0
4428,0
4429,1
4430,1
4431,0
4432,0
4433,1
4434,0
4435,1
4436,1
4437,0
4438,1
4439,1
4440,0
4441,2
4442,0
4443,0
4444,4
4445,2
4446,3
4447,1
4448,0
4449,1
4450,0
4451,0
4452,2
4453,1
4454,0
4455,1
4456,1
4457,2
4458,1
4459,1
4460,0
4461,2
4462,0
4463,1
4464,0
4465,2
4466,2
4467,0
4468,0
4469,2
4470,0
4471,1
4472,1
4473,0
4474,1
4475,1
4476,0
4477,1
4478,1
4479,0
4480,1
4481,3
4482,0
4483,0
4484,1
4485,1
4486,1
4487,2
4488,2
4489,1
4490,0
4491,2
4492,0
4493,0
4494,2
4495,1
4496,1
4497,3
4498,2
4499,0
4500,2
4501,0
4502,0
4503,2
4504,0
4505,0
4506,0
4507,1
4508,0
4509,1
4510,1
4511,1
4512,2
4513,1
4514,0
4515,1
4516,0
4517,0
4518,0
4519,0
4520,3
4521,0
4522,0
4523,1
4524,0
4525,1
4526,0
4527,0
4528,0
4529,0
4530,2
4531,1
4532,0
4533,0
4534,3
4535,1
4536,0
4537,0
4538,1
4539,0
4540,0
4541,0
4542,0
4543,1
4544,1
4545,0
4546,0
4547,1
4548,0
4549,0
4550,0
4551,0
4552,0
4553,0
4554,0
4555,0
4556,1
4557,1
4558,0
4559,0
4560,0
4561,1
4562,2
4563,0
4564,1
4565,0
4566,1
4567,0
4568,0
4569,0
4570,0
4571,0
4572,1
4573,1
4574,0
4575,1
4576,0
4577,0
4578,1
4579,3
4580,0
4581,2
4582,1
4583,1
4584,0
4585,1
4586,2
4587,0
4588,0
4589,0
4590,1
4591,0
4592,2
4593,0
4594,2
4595,1
4596,1
4597,1
4598,0
4599,0
4600,0
4601,2
4602,0
4603,0
4604,1
4605,0
4606,0
4607,2
4608,1
4609,0
4610,1
4611,0
4612,1
4613,0
4614,2
4615,1
4616,0
4617,0
4618,0
4619,2
4620,0
4621,0
4622,0
4623,1
4624,0
4625,0
4626,0
4627,1
4628,0
4629,0
4630,0
4631,2
4632,1
4633,1
4634,0
4635,1
4636,1
4637,0
4638,0
4639,0
4640,0
4641,0
4642,0
4643,0
4644,3
4645,3
4646,2
4647,2
4648,1
4649,1
4650,0
4651,1
4652,1
4653,0
4654,1
4655,1
4656,0
4657,1
4658,1
4659,3
4660,1
4661,1
4662,1
4663,1
4664,0
4665,0
4666,0
4667,2
4668,1
4669,0
4670,1
4671,0
4672,1
4673,1
4674,1
4675,0
4676,0
4677,1
4678,1
4679,0
4680,0
4681,0
4682,0
4683,0
4684,1
4685,0
4686,0
4687,1
4688,2
4689,0
4690,0
4691,1
4692,0
4693,0
4694,1
4695,1
4696,1
4697,1
4698,1
4699,0
4700,0
4701,0
4702,1
4703,0
4704,0
4705,1
4706,0
4707,1
4708,1
4709,1
4710,0
4711,1
4712,0
4713,1
4714,0
4715,0
4716,0
4717,0
4718,0
4719,0
4720,1
4721,0
4722,1
4723,2
4724,3
4725,0
4726,0
4727,1
4728,0
4729,2
4730,3
4731,0
4732,0
4733,0
4734,1
4735,0
4736,0
4737,0
4738,2
4739,1
4740,0
4741,1
4742,1
4743,0
4744,1
4745,1
4746,0
4747,2
4748,2
4749,2
4750,0
4751,1
4752,2
4753,0
4754,0
4755,0
4756,2
4757,2
4758,1
4759,2
4760,0
4761,0
4762,1
4763,3
4764,0
4765,0
4766,1
4767,1
4768,0
4769,1
4770,1
4771,0
4772,2
4773,0
4774,1
4775,0
4776,1
4777,1
4778,0
4779,1
4780,3
4781,0
4782,1
4783,0
4784,0
4785,1
4786,1
4787,0
4788,2
4789,0
4790,0
4791,0
4792,0
4793,0
4794,2
4795,1
4796,0
4797,1
4798,1
4799,0
4800,0
4801,0
4802,2
4803,0
4804,3
4805,0
4806,0
4807,1
4808,1
4809,1
4810,1
4811,1
4812,1
4813,1
4814,0
4815,2
4816,0
4817,1
4818,1
4819,1
4820,0
4821,0
4822,2
4823,0
4824,0
4825,1
4826,1
4827,0
4828,0
4829,0
4830,0
4831,0
4832,0
4833,1
4834,1
4835,1
4836,0
4837,0
4838,2
4839,1
4840,0
4841,0
4842,0
4843,0
4844,2
4845,0
4846,1
4847,0
4848,0
4849,0
4850,1
4851,0
4852,1
4853,1
4854,1
4855,1
4856,2
4857,0
4858,0
4859,0
4860,2
4861,2
4862,0
4863,1
4864,1
4865,0
4866,0
4867,0
4868,1
4869,0
4870,0
4871,1
4872,0
4873,0
4874,1
4875,2
4876,2
4877,0
4878,1
4879,1
4880,1
4881,1
4882,0
4883,0
4884,1
4885,1
4886,0
4887,0
4888,0
4889,0
4890,0
4891,0
4892,2
4893,4
4894,1
4895,1
4896,1
4897,3
4898,0
4899,1
4900,1
4901,1
4902,0
4903,0
4904,0
4905,1
4906,0
4907,1
4908,1
4909,0
4910,2
4911,0
4912,1
4913,0
4914,4
4915,1
4916,1
4917,2
4918,0
4919,1
4920,0
4921,0
4922,1
4923,0
4924,0
4925,0
4926,1
4927,0
4928,2
4929,1
4930,3
4931,2
4932,3
4933,1
4934,2
4935,1
4936,0
4937,1
4938,1
4939,0
4940,0
4941,0
4942,1
4943,2
4944,1
4945,0
4946,1
4947,0
4948,1
4949,0
4950,0
4951,1
4952,0
4953,1
4954,1
4955,0
4956,1
4957,1
4958,0
4959,0
4960,2
4961,3
4962,2
4963,1
4964,1
4965,0
4966,1
4967,2
4968,1
4969,1
4970,0
4971,0
4972,2
4973,1
4974,0
4975,1
4976,1
4977,0
4978,1
4979,0
4980,0
4981,0
4982,0
4983,1
4984,0
4985,0
4986,0
4987,0
4988,0
4989,1
4990,0
4991,1
4992,0
4993,0
4994,0
4995,0
4996,0
4997,0
4998,0
4999,1
5000,1
5001,1
5002,0
5003,1
5004,0
5005,0
5006,0
5007,0
5008,1
5009,2
5010,1
5011,1
5012,0
5013,1
5014,0
5015,1
5016,0
5017,2
5018,1
5019,1
5020,0
5021,0
5022,1
5023,0
5024,3
5025,0
5026,0
5027,0
5028,0
5029,1
5030,0
5031,0
5032,1
5033,0
5034,0
5035,0
5036,0
5037,2
5038,0
5039,1
5040,1
5041,1
5042,0
5043,1
5044,0
5045,0
5046,3
5047,0
5048,1
5049,3
5050,0
5051,0
5052,2
5053,2
5054,0
5055,0
5056,1
5057,3
5058,1
5059,2
5060,0
5061,0
5062,1
5063,1
5064,0
5065,2
5066,0
5067,0
5068,0
5069,2
5070,2
5071,2
5072,0
5073,2
5074,0
5075,1
5076,1
5077,0
5078,1
5079,0
5080,0
5081,1
5082,0
5083,0
5084,0
5085,0
5086,0
5087,0
5088,0
5089,1
5090,1
5091,0
5092,2
5093,0
5094,1
5095,2
5096,1
5097,0
5098,0
5099,0
5100,2
5101,0
5102,0
5103,0
5104,0
5105,1
5106,0
5107,0
5108,0
5109,0
5110,0
5111,1
5112,2
5113,0
5114,0
5115,0
5116,1
5117,0
5118,1
5119,1
5120,0
5121,0
5122,1
5123,2
5124,0
5125,2
5126,1
5127,0
5128,0
5129,1
5130,1
5131,0
5132,2
5133,1
5134,0
5135,2
5136,1
5137,0
5138,0
5139,0
5140,1
5141,1
5142,2
5143,2
5144,2
5145,1
5146,4
5147,2
5148,0
5149,2
5150,1
5151,0
5152,0
5153,1
5154,1
5155,0
5156,1
5157,0
5158,0
5159,0
5160,0
5161,0
5162,2
5163,1
5164,1
5165,0
5166,1
5167,1
5168,0
5169,0
5170,0
5171,0
5172,1
5173,2
5174,1
5175,0
5176,1
5177,0
5178,0
5179,0
5180,1
5181,0
5182,0
5183,0
5184,0
5185,0
5186,2
5187,1
5188,1
5189,1
5190,0
5191,0
5192,0
5193,0
5194,1
5195,0
5196,0
5197,1
5198,1
5199,1
5200,0
5201,0
5202,0
5203,0
5204,0
5205,0
5206,0
5207,1
5208,3
5209,1
5210,2
5211,0
5212,1
5213,2
5214,2
5215,1
5216,0
5217,1
5218,1
5219,0
5220,0
5221,1
5222,0
5223,1
5224,1
5225,0
5226,0
5227,0
5228,1
5229,0
5230,0
5231,0
5232,0
5233,0
5234,0
5235,0
5236,1
5237,0
5238,1
5239,0
5240,1
5241,0
5242,1
5243,0
5244,0
5245,2
5246,0
5247,0
5248,0
5249,0
5250,1
5251,0
5252,1
5253,0
5254,0
5255,1
5256,0
5257,0
5258,2
5259,1
5260,1
5261,0
5262,2
5263,1
5264,1
5265,3
5266,0
5267,0
5268,1
5269,1
5270,0
5271,0
5272,0
5273,2
5274,0
5275,1
5276,0
5277,1
5278,1
5279,2
5280,1
5281,1
5282,1
5283,1
5284,0
5285,0
5286,0
5287,0
5288,2
5289,1
5290,1
5291,0
5292,0
5293,0
5294,0
5295,0
5296,1
5297,0
5298,0
5299,0
5300,0
5301,1
5302,0
5303,0
5304,2
5305,0
5306,0
5307,0
5308,0
5309,0
5310,0
5311,0
5312,0
5313,1
5314,0
5315,0
5316,2
5317,1
5318,0
5319,1
5320,1
5321,0
5322,0
5323,1
5324,1
5325,1
5326,1
5327,0
5328,1
5329,0
5330,0
5331,1
5332,1
5333,1
5334,0
5335,0
5336,0
5337,0
5338,3
5339,0
5340,1
5341,0
5342,0
5343,1
5344,0
5345,1
5346,0
5347,0
5348,0
5349,0
5350,0
5351,2
5352,0
5353,2
5354,1
5355,1
5356,1
5357,0
5358,0
5359,0
5360,0
5361,3
5362,2
5363,0
5364,0
5365,0
5366,1
5367,0
5368,1
5369,0
5370,0
5371,0
5372,2
5373,1
5374,1
5375,0
5376,1
5377,0
5378,1
5379,1
5380,1
5381,0
5382,0
5383,0
5384,1
5385,1
5386,1
5387,1
5388,1
5389,1
5390,3
5391,1
5392,2
5393,0
5394,0
5395,0
5396,0
5397,0
5398,4
5399,2
5400,1
5401,1
5402,2
5403,0
5404,3
5405,0
5406,0
5407,1
5408,0
5409,1
5410,0
5411,1
5412,0
5413,0
5414,0
5415,4
5416,0
5417,1
5418,0
5419,0
5420,1
5421,1
5422,0
5423,1
5424,0
5425,4
5426,0
5427,1
5428,1
5429,0
5430,0
5431,1
5432,2
5433,0
5434,1
5435,0
5436,1
5437,2
5438,0
5439,1
5440,0
5441,0
5442,0
5443,0
5444,0
5445,0
5446,0
5447,3
5448,1
5449,1
5450,0
5451,0
5452,1
5453,1
5454,0
5455,0
5456,1
5457,0
5458,0
5459,1
5460,0
5461,0
5462,0
5463,0
5464,0
5465,2
5466,0
5467,2
5468,0
5469,1
5470,2
5471,0
5472,0
5473,0
5474,0
5475,0
5476,2
5477,2
5478,0
5479,2
5480,1
5481,0
5482,0
5483,1
5484,1
5485,0
5486,0
5487,1
5488,1
5489,1
5490,1
5491,0
5492,1
5493,0
5494,0
5495,1
5496,1
5497,2
5498,0
5499,0
5500,1
5501,2
5502,1
5503,1
5504,2
5505,2
5506,0
5507,0
5508,0
5509,1
5510,0
5511,0
5512,0
5513,0
5514,0
5515,1
5516,1
5517,0
5518,1
5519,1
5520,2
5521,1
5522,1
5523,2
5524,0
5525,0
5526,0
5527,1
5528,2
5529,1
5530,1
5531,1
5532,1
5533,0
5534,2
5535,1
5536,1
5537,0
5538,0
5539,1
5540,2
5541,0
5542,0
5543,2
5544,0
5545,3
5546,2
5547,2
5548,0
5549,2
5550,1
5551,0
5552,0
5553,0
5554,1
5555,1
5556,1
5557,0
5558,0
5559,0
5560,0
5561,1
5562,1
5563,1
5564,1
5565,1
5566,0
5567,0
5568,0
5569,2
5570,0
5571,1
5572,0
5573,1
5574,0
5575,2
5576,2
5577,0
5578,0
5579,0
5580,0
5581,1
5582,0
5583,1
5584,0
5585,2
5586,0
5587,1
5588,1
5589,0
5590,0
5591,0
5592,0
5593,0
5594,0
5595,0
5596,0
5597,1
5598,0
5599,0
5600,0
5601,0
5602,0
5603,1
5604,0
5605,0
5606,0
5607,1
5608,0
5609,2
5610,0
5611,0
5612,0
5613,0
5614,1
5615,1
5616,1
5617,0
5618,1
5619,1
5620,0
5621,0
5622,2
5623,1
5624,0
5625,1
5626,0
5627,1
5628,1
5629,0
5630,0
5631,0
5632,0
5633,0
5634,0
5635,0
5636,1
5637,3
5638,0
5639,0
5640,1
5641,0
5642,0
5643,0
5644,0
5645,0
5646,0
5647,0
5648,0
5649,0
5650,0
5651,0
5652,0
5653,2
5654,0
5655,0
5656,1
5657,1
5658,0
5659,1
5660,1
5661,1
5662,2
5663,0
5664,0
5665,1
5666,0
5667,0
5668,0
5669,0
5670,0
5671,1
5672,0
5673,0
5674,0
5675,0
5676,1
5677,1
5678,1
5679,1
5680,0
5681,1
5682,2
5683,1
5684,1
5685,0
5686,0
5687,0
5688,1
5689,0
5690,1
5691,1
5692,0
5693,1
5694,0
5695,0
5696,0
5697,1
5698,0
5699,1
5700,0
5701,0
5702,0
5703,0
5704,0
5705,1
5706,0
5707,2
5708,1
5709,1
5710,2
5711,0
5712,0
5713,1
5714,0
5715,2
5716,0
5717,2
5718,0
5719,1
5720,0
5721,1
5722,1
5723,0
5724,1
5725,0
5726,1
5727,0
5728,1
5729,0
5730,0
5731,3
5732,0
5733,0
5734,0
5735,1
5736,1
5737,1
5738,0
5739,0
5740,2
5741,1
5742,1
5743,1
5744,1
5745,0
5746,3
5747,1
5748,0
5749,1
5750,0
5751,1
5752,0
5753,0
5754,1
5755,2
5756,0
5757,0
5758,1
5759,2
5760,1
5761,4
5762,0
5763,0
5764,2
5765,0
5766,0
5767,1
5768,1
5769,0
5770,0
5771,1
5772,0
5773,0
